species__Gemmiger formicilis,species__Adlercreutzia equolifaciens,species__Ruminococcus bromii,species__[Ruminococcus] torques,species__Alistipes putredinis,species__Eubacterium ventriosum,species__Fusicatenibacter saccharivorans,species__Eubacterium sp. CAG:274,species__Anaerobutyricum hallii,species__Turicibacter sanguinis,species__Ruminococcus bicirculans,species__Clostridium sp. CAG:167,species__[Clostridium] leptum,species__Erysipelatoclostridium ramosum,species__[Eubacterium] rectale,species__Coprococcus catus,species__[Clostridium] symbiosum,species__[Ruminococcus] lactaris,species__Roseburia inulinivorans,pathway__TRNA-CHARGING-PWY: tRNA charging,pathway__PWY-5097: L-lysine biosynthesis VI,pathway__PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II,pathway__PWY-6163: chorismate biosynthesis from 3-dehydroquinate,"pathway__PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",pathway__COA-PWY-1: coenzyme A biosynthesis II (mammalian),pathway__PWY-3841: folate transformations II,pathway__ARO-PWY: chorismate biosynthesis I,pathway__PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis,pathway__COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis,pathway__HISTSYN-PWY: L-histidine biosynthesis,pathway__PWY-6703: preQ0 biosynthesis,pathway__PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I,pathway__PWY-6737: starch degradation V,pathway__PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing),pathway__PWY-5686: UMP biosynthesis,pathway__PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II,pathway__TRPSYN-PWY: L-tryptophan biosynthesis
-0.7663042044259977,-0.537846859731592,-0.5991591688853365,-1.2325285581762406,-1.2151329713771701,-0.6689860572082063,1.0925124156611523,0.0864951738735694,0.8230185247199364,0.04287742702607257,1.4581855695545114,0.021167985790273257,-0.5639440932713821,-0.04969284069869096,-1.6889853776757628,-0.6958894180253408,1.4437227726306,-0.4193766117075934,-1.2491518265555848,-0.7027435873467597,-0.579694851637954,-1.8797477100152018,-0.7213895176590924,-0.4670635768814025,-0.755681740255147,-0.20938370112634158,-1.5194493327400993,-0.372508720721988,-1.2973849495699763,0.041246926343657134,0.5260062544126045,-0.26862528834197036,-0.18574607068118432,-0.5869809261600051,-0.48515372284640546,-0.19703695120473586,0.752428213658007
-0.5317525117191627,-0.30427328697435485,-0.43413465072054297,-1.0324973895378902,-1.0306931867580642,-0.45588003696383916,-1.5000997671413319,0.3482363040860668,-1.1088722286227,0.3417202462452972,-0.5046061381247101,0.2938360207506106,-0.3060386702213437,0.17941782014783664,0.4698015565907222,-0.474939782443627,0.06616918982195139,-0.22070941142287698,-1.0423436335126575,0.07738654080709235,0.4091878026927164,-1.8568816847903655,0.6452624731115096,-0.489684436331874,0.0997252545270535,0.9356498814270868,-1.4309593865965393,1.0069021363463506,-1.1903575377315159,0.6667133744982717,1.352913601899305,0.7026701055355922,-1.8831506663771787,0.3676695998929477,0.1745930170549554,0.507234671887634,0.5664957395673127
0.5938231047507293,-0.7915682365146053,1.1063096780254882,-1.4498141993013443,1.2772500671561935,-0.9004743725123794,0.30049835594008795,-0.19782346343767632,0.9144418098992548,-0.28174325089978436,-0.9078714414851711,-0.2750200992665882,-0.8440961594645541,-0.29856633961144774,-1.9188768424345444,-0.9358979304513703,1.0951604038536,-0.6351806300425532,-1.473799070888293,-0.7786923646741486,-0.4096633770221892,-0.37524365106350804,-0.6347089788697772,-0.6272848236882008,-0.590049552858197,-0.2996431285642114,-1.1513111781017935,-0.16592374823914752,-1.0706763420710554,0.06163787571992429,0.4938679624532758,-0.4745338525034335,-0.22134120340027716,-0.5559050510193677,-0.5721914230956615,-0.4729699491925333,-0.42370014610956586
-0.9297561419409524,-0.7006171752167129,-0.7141597340921775,-1.3719241928868582,-1.3436634449922737,-0.817493158150684,-0.1968649916186476,-0.09590425529644242,-1.4633680069757993,-0.16537704025192107,-0.8326040754682349,-0.16884607080563457,1.0477815903526613,-0.2093530886744043,0.48945602755286494,-0.8498624958244159,-0.31556759191068745,1.0438258426799982,0.651517442926431,-0.1666922407453184,0.44042360039076345,-1.4165225411231386,0.3317274275667934,-0.08899627657562445,0.5055183846544062,0.6687010715948973,-1.4770237140475007,-1.6152104873499948,-1.238743872410003,0.7940798324446753,1.280481115809651,0.4120451100477369,0.23274430818178032,0.17316749576345264,0.03680545137344265,0.28219560678643696,0.4690601245364349
-1.4101868225306897,-1.179044379184045,0.8707205093225063,-1.781646712383656,0.8937824492702412,-1.2539968097007037,0.04108204790068979,-0.6320268808683225,-0.16280372131647977,-0.7774948099850921,1.0122125714337125,-0.7273502030900049,1.210962783776047,1.160853470185144,-0.06007535253330165,-1.3024321727836643,0.899419497377882,1.3241156956760984,0.4016665077153505,-0.3791711917308698,-0.5889190501850592,0.6316508992691453,-0.5002654692662272,-0.19624305897870567,-0.32999164740003417,0.030591950431043236,-0.5106460651185825,1.001635426301483,-0.5984389247769301,-0.4234711167794212,0.3439407031832721,-0.6248106184644853,-0.08526040170959993,-0.46859684408053065,-0.30041282120586615,-0.7898033302039733,-1.2825759773437515
-1.2792569356947479,0.621553129304022,-0.9600594733855629,0.4855289797040031,1.0301659393058866,-1.1350381835972143,-0.6934887529872976,-0.48591948695636555,-0.24856347673075616,-0.6106767578510061,0.9096311759363419,-0.5751432650409269,-1.1279702558448166,0.9012928358590572,0.5246615610615646,-1.1790951358631314,-0.6507839017373821,1.3568485679156839,0.8975296102910816,-0.11833791592393121,0.19289584780298843,-0.09408096154866856,-0.34750827700547804,0.16633779619441683,-0.07165339837553919,-0.0633237658793667,-0.37119361425627395,0.5735572814802934,-0.3134819467609211,0.23889084859015253,0.7516027825485211,-0.2710386584446412,0.31246379013177755,-0.035595554744612706,-0.05604652070457516,0.02036255680399081,-0.4717899345607535
-0.5934678495501443,-0.3657312614820024,-0.4775559697969514,-1.0851296728813824,0.9997947418776463,-0.5119525806381908,-1.5624137017208408,0.2793668702784953,-1.1638411411135905,0.26308860077032953,-0.5554662358070869,0.22209149527272332,-0.3738988511831139,0.11913412885725207,0.0730540977908437,-0.5330761414107792,0.006976226094426824,-0.2729828068523071,0.6396751765131602,-0.5995033723973027,-0.8595515647249629,0.12938256311467594,-0.608507054843092,-1.0942138529237218,-0.7313453830082187,-0.6718034133858173,-0.5873342366640112,0.2451811633304779,-0.5211034004635856,-0.9385612366962426,0.5042179573961816,-0.21480517171052005,-1.672541635273761,-0.22345402677609766,-0.8845167319054036,-0.3921072872989214,0.13504973648061225
0.8461237085758053,-0.6070432952289501,-0.6480478693143918,-1.2917880184600063,-1.2697734664849247,-0.7321189570900964,-1.8070866250415472,0.008954067574789696,-1.3796741582655663,-0.045655096665912616,1.5863126885578243,-0.05961022841692354,-0.6403488669785902,-0.11756713348737553,-1.7516827747743868,-0.7613459978353575,2.4226568010820264,-0.4782319948216326,0.9247278918930864,-0.0594888836443935,-0.05861795952507005,0.5833685015891344,0.16601135741030001,-0.12137415015882276,0.1430002604946725,0.34428738524417174,-0.40136345983769245,-0.04508854644674548,-0.2771735997635804,0.37112138329526045,0.8126587989413779,0.11259255230851771,-1.9344406711760442,0.10275699434562101,0.038959836394476886,-0.08295855665335068,-1.351367429931806
-1.2218146215623447,-0.9914577219292858,0.20636185136223598,-0.3953675126314356,0.46768382483253645,-1.0828479699299716,1.0093028083648345,-0.4218184094943976,-0.8228086093859259,-0.5374893811167026,-1.0732917768495525,-0.508366160440648,0.7843251324660365,1.0627673366955561,0.23972871977079457,-1.1249840005818,-0.5956893185046627,0.9287302057204184,-0.16334515469316155,-1.055206641990691,-1.1787016941759958,0.5720803565542554,-1.0465357249214964,-0.6167569178077208,-1.2702389828967828,-0.864186445941195,-0.589170832730404,0.4057711302832924,-0.597838081765498,-0.9801160809129145,-0.5716779992416077,-0.705944884829079,-1.153195295792326,-1.0770749759692515,-0.9046657770866967,-0.6986070699793057,-0.8514604675661568
-0.1795781868928147,-0.9348717015836429,0.7612096349086428,0.4876705937464676,1.2828654026661976,0.6993898708562264,-0.48094919356768434,-0.3584084579974895,-1.6728886861653884,-0.4650910971461786,-1.0264635085037053,-0.44230903423524315,0.8205217182119406,-0.43913169208686903,0.40761620359156187,-1.071456281556053,-0.5411887548815024,-0.7570681272465032,0.7550250559468391,-0.531422831325223,-0.5770552237021659,-0.05930588053887952,-0.4887524248200366,-0.5529085292283672,-0.3798780916820167,-0.2344855827222308,-0.5686481183136778,0.5648348433055438,-0.519740360470612,-0.21711880445862308,0.3137384406246243,-0.1956485041879289,-0.34991314231778364,-0.4857619567310633,-0.3715200290110287,-0.1862593555754937,-0.6514895874265944
0.417413601164069,-1.216293386395921,0.2876729966211444,-0.05473570920831559,0.3358407536119384,0.3873752683906761,0.7854032576505319,1.121650456134925,0.021074321963446663,-0.8251525916292671,1.1155458005071195,-0.7708337765131072,0.7820137428585351,-0.7151762266751102,-0.06871333725369246,-1.3376679850893594,0.6325983187641415,1.6570678438001956,-0.48544247863618545,-0.9871644204108876,-1.0187725989399903,-0.16970362524936344,-0.5309894190332834,-0.540096824713869,-0.8478179441023349,-0.6620980322061673,-0.356947701567027,-0.511736587975304,-0.3592688937339742,-0.3317897164943178,-0.17775861684816222,-0.8972383616405399,0.22791562129576465,-0.8486813887558313,-0.3801277763264515,-0.9309849762782044,0.4546704689656283
-0.9496764620473201,-0.7204544242427846,-0.7281751572567019,-1.38891270771931,1.207258795018991,-0.8355921114810608,0.40787572094239527,-0.1181337563444368,-1.4811107330338873,3.123947124574955,-0.8490205687109482,-0.19200358664574912,-0.7655742718119338,1.9874591014175769,1.441165342818576,-0.8686276022168662,-0.33467374650593895,-0.5746944122789567,0.9195632413811978,-0.6007560675957908,-0.882054911168246,-0.35208091256040275,0.0160782421009964,-0.2915307728343556,-0.42259673690031374,-0.28280800894449404,0.08251983571617517,0.19743825526347483,-0.02096245950990113,0.14684161188834752,-0.022584740072319563,-0.14585319724801882,0.4752293847514162,-0.4017321255869006,-0.533126192530593,-0.2839339860103144,-0.1369062811306043
-0.7095712408768995,-0.481350482168324,-0.5592433197788769,-1.1841453601354262,-1.170520990721469,-0.6174403363520006,-1.6796432168765143,0.1498046722117694,-1.2672526654126954,0.11516101864723823,-0.6511479582389716,0.08712046521980353,2.28541078077813,0.005724055340350349,1.600926367204849,-0.642446496863772,-0.10438189123888154,-0.3713233280067516,1.0822595064292981,0.8945335483602739,0.9636624825829736,-0.6382011728740071,0.6331129364510978,0.09441028510810061,0.5896867738094301,0.5380682317277033,0.8558583338724634,0.0003955439112227003,1.0204630557706165,1.075547816300767,1.3395689404720506,0.8816980430824852,0.5750863341287001,1.3242623374826408,0.9141751439454232,1.1633831111711057,0.2895607233760094
-0.9207650457945525,-0.6916635734512234,-0.7078338308671366,1.0871543824211687,0.02332545628926581,-0.8093241413540813,0.5031055179596148,-0.0858709034154592,-1.4553597744255349,-0.1539214651961503,-0.8251944420715921,-0.1583938566685892,2.559391782580309,1.9306341781898413,-1.828355382953756,-0.8413928088479496,1.5839118902328546,-0.5502062064727318,0.9849757693117295,-0.5418520583392444,0.06967561673606203,-0.8628749611275784,-0.12365838216876628,-0.812931201146686,-0.20150283861071344,0.1466555592786327,-0.835459569441852,0.31364395525581884,-0.691239751471194,0.41551061014584295,0.8770971082834389,-0.11852517143058722,-0.866355180792695,-0.357299700577366,-0.2905187588013345,-0.14453463687832055,-2.466942054171187
-0.909799151322056,-0.6807434086003082,-0.7001185105013545,-1.3549044045837653,1.4799004214287808,0.5370126444233979,0.5835473236370229,-0.073633832858012,-1.4455926190500943,-0.13994979531987542,1.897339905522394,-0.14564592523014383,-0.721726476155427,-0.18985905195935804,0.3307714987025043,-0.831062845505694,-0.2964262655673056,-0.5409180042503265,0.5802494198151588,-0.6524210823240676,-0.545276066789404,-0.07623579127388261,-0.5471030097936749,-0.4070707536608483,-0.6594064942767904,-0.40416501238204755,-1.5082774731231545,0.6868515863686693,-1.4179187405886937,0.09543960080027322,0.42474053398522504,-0.6503784206695189,-1.0257165428831025,-0.6539730892164964,-0.4069265034728562,-0.4586787592559116,-0.08843650402714949
0.47928785360450954,-1.0485080702550933,-0.9599517843225205,0.2687791020017656,0.8647174387410047,-1.1348991182758668,0.36667046828798017,-0.4857486841121234,0.21603326723106334,-0.6104817437794211,-1.1205043039773892,-0.5749653316917918,0.8089931134368946,-0.5505968001261901,0.48344569245786245,-1.1789509520806247,-0.650637097473069,1.4941822634329769,0.4230888588459383,-0.18908013421587694,-0.1482067454449933,-0.5867007332113714,0.16511627469027085,-0.7219163702127868,-0.06281309618429758,0.27123308503528604,-0.6535904292051888,-0.32926754382265716,-0.42817850192552365,0.161908736258892,0.9391539531668488,0.4853267787885195,-0.6260955256752105,0.08316393222926609,-0.2050011395164718,0.29682392983922057,0.9029960640570278
-0.8722164095960766,-0.6433173932190357,-0.673676263280425,-1.3228529635503494,1.6920819794285276,0.8977667711943785,0.452130879175385,-0.03169446681754855,-1.4121182427652088,2.181949884022104,1.2323880341953233,-0.10195571683052615,-0.6804017140428208,-0.15314813892397067,0.9038983188962919,-0.7956595917807429,-0.2603795720555666,-0.5090851149134066,0.34421848151765283,-0.12944689552854557,0.06416344606445971,0.6765798000615919,-0.05349479898032666,0.055779410707701156,0.25980460595907695,0.2289864437922335,-0.2979251648042824,1.0864036170240574,-0.40103958210913526,0.0100840354849724,0.33023121466478345,0.1976345189422685,-0.14545786348696577,-0.15926426243409292,-0.133464713823956,0.05158440881758077,-0.6801005415897335
-0.7307767553827481,-0.502467566117393,-0.5741629725572437,-1.2022299188066106,-1.187195952573416,-0.636706975408935,0.5860350902628239,0.1261409959046636,-1.286140094569911,0.08814302672917237,-0.668623590344012,0.062468901618173,-0.5248792642366992,2.0748073668382876,1.1793929235551337,1.2244129339198384,2.456926418277333,-0.3892845720670939,0.4243352677198047,-1.2054283952782363,-0.21846159261811274,-0.4936131302326074,-1.0156881652253016,0.23025684775047967,-1.7816346037063049,-1.2104673688786955,-0.45653199263458105,0.3338679090271416,-0.3278295403132456,-1.340696057649823,-2.190974094327148,-0.4326322700801092,-0.7191180214431662,-1.9190402352172966,-0.9936853707125849,-0.5001494494367839,0.11991234416353853
-1.1985890677757332,-0.9683290226025036,-0.9033036432268122,-0.2464396705681027,1.1554104587956175,-1.061745989047563,0.4862030799582919,-0.3959005291851003,-0.7051703944666168,-0.5078976527798965,-1.0541514144075705,2.5134399010298214,0.7617715925708551,-0.47194974097098913,0.08301981266551427,-1.1031053367098265,-0.573413018784686,0.8502486310885132,0.029457766183174156,0.4141476452078739,-0.3511902714397602,0.8331886264383335,-0.11777594649153507,0.07623525617716545,0.6005842992129811,0.46686329635209683,-0.058316472691672866,0.6179720208536753,-0.31572197942793134,-0.1406464421821051,0.21903263539695664,-0.6445043766690249,0.5544838932901496,-0.04808440908362657,-0.02479399800980622,-0.7943908309589219,-2.5624294024448733
1.3358956104769457,1.036169703615797,-0.8655369499593077,0.5967051749039098,0.4752250136762197,-1.0129756015346565,0.43940792745675256,-0.33599975146942745,0.15132600201038005,-0.4395059664161877,0.5983049889487773,2.2888847814912103,0.6682480600185163,-0.41951661073839297,0.39786678094803923,0.7483643511628568,-0.5219285739948332,-0.7400594324941056,0.8617129620908834,-0.11152019010501703,0.3335221395934826,1.2614128759641121,0.03435767670501053,-0.8067782321272473,0.23090442951787876,0.26565489709388634,0.5170812169533076,1.2817913867810442,0.576025788789254,-0.5166208726317304,1.0384822048794624,-0.1730870244168302,-1.1846754979631295,-0.3344030122543233,-0.03823581524727358,-0.4252655634514381,-0.11530387957551297
-1.392187128713007,-1.1611197471124812,0.3557140646419091,-0.4550336784603764,0.5067923472498481,-1.2376428747926413,-0.21605374263310215,-0.6119406467893906,-0.10709503825922558,-0.7545613611428258,-1.2136971065555195,-0.7064254291669717,1.1171451218465607,-0.6610567952329452,0.1808141231588872,-1.2854763122494566,-0.7590985128860617,-0.9495045627751909,-0.4749970993164005,-0.27738031396330776,0.20257833773281006,0.48260131321695554,0.3980861472813964,-0.4520116367681874,-0.5597386862209236,0.010302719924020392,-0.2531929119935069,-0.13222237348854518,-0.20477873099687177,-0.27068936835264673,1.0096870347237112,-0.4796182267251376,-2.4082294464807834,0.2544074659141081,0.006380014920246328,0.18218541771501784,0.22982370194282678
1.0322991453617545,-0.834277549941748,1.048211586409185,-0.056028143719279944,1.4038967333565449,1.0612137931601517,0.9182334981699154,-0.24568326125238327,0.3482529345287423,-0.33638715380720063,1.6809889710480181,-0.3248778996556235,-0.8912545918915489,-0.34045960222709587,0.047551878831196874,-0.9762989361228476,-0.4443019632642673,1.0148969877461678,-1.5116142904429108,-0.2823741429567067,-0.6969167873632097,0.6374915313041318,-0.24359320729453127,-0.4874314246343133,-0.251049285335039,0.09850061475512756,-0.9812982516987983,0.6368545513711181,-0.970247107810501,-0.25877152958208977,0.12930155448343486,-0.19011240736597987,-1.0186133892923654,-0.3263404323970541,-0.29902634682813944,-0.21811250095224075,-1.2470697354937872
-0.8124586920359252,-0.5838088753769229,-0.6316322753083679,-1.2718901845536614,1.4347473929484553,-0.7109205197459093,-1.7835286062449482,0.03499041766402663,-1.3588929528670095,-0.01592810551045544,-0.735938319924586,-0.03248693904085945,-0.6146940687472539,2.481829702646196,0.9277222498956375,-0.7393673273091608,-0.20306421849361989,-0.4584698398494201,-1.2898470186186908,-0.050560374314159016,0.24081569820790238,-1.0710285223171547,0.5360945271952933,-0.11930308968476701,0.20975457594519425,0.43667636908043833,-0.45748802745063566,0.4578491336373505,-0.2907431842442461,0.36373757012076646,0.977046142492769,0.40636314189785877,-2.4492026973296763,0.14220784027375702,-0.00965467225646417,0.2029204367374574,-0.0753565731097896
-1.0548883205985802,-0.8252275316744273,0.9451522659948679,0.18125500557677504,-1.4420611662544227,1.805258476482586,0.03131002139550577,-0.23554186562371687,-1.5748213347897582,-0.32480821985047903,0.7842119293680444,1.7531217259483818,-0.8812618141886117,-0.33158250349789165,0.5511514892498561,-0.9677380436615648,-0.43558548005240544,-0.6638097161759782,1.127808743642267,-0.9113942513932966,-0.7714380856524621,-0.7399237494803378,-0.7424377556972988,-0.7508876222057916,-0.8668573533753253,-0.6908382219529285,-0.7232670579893906,-0.1869279897214389,-0.6732273868274591,-0.10922700486801266,0.2645923939394557,-0.4923494551368915,-0.22155921541750348,-0.7719417332252122,-0.6771031047534539,-0.5600873939028863,-0.09543976532780914
-0.7318298641577968,-0.5035162832519889,-0.5749039127149205,-1.2031280345973996,1.48749979528284,-0.6376637957044745,0.7321376566383049,0.12496580983869693,-1.2870780825342254,0.08680125856008292,-0.6694914656089233,0.06124465506945614,-0.5260372284407185,-0.016018221726881724,1.2046134755135074,1.0566875667423954,-0.1257307799721676,-0.3901765638046923,1.1755301278548114,0.21453593796508985,0.2889481591825008,0.22536917059956713,1.0050288844426547,0.20610551396688598,0.11110275999925419,0.3567932629025637,1.205214976380501,0.885872690832687,1.2779909084949055,0.09235696863163396,-2.505672789752628,0.7816837728914591,1.3496715380910536,-1.2682859515234373,0.41945688663935937,0.4721319391555617,1.1073867292351405
-1.3229642872975438,-1.0921855765711221,0.2611072770187846,0.013928509601309152,0.9178337637750786,0.4370416055645542,-0.07194960491620987,-0.5346934330110189,0.24237501443741116,-0.6663643891055419,-1.1566500158325597,-0.6259533766087452,1.538868079000365,-0.5934397562794292,-0.3923337285734073,-1.2202678227767576,-0.6927048855475312,-0.8908722504646083,-0.560249475955175,-1.1408538713592005,-1.1360285656830085,-0.5051526457653628,-0.8815888409566267,-0.55565851905887,-1.2987532852658656,-1.0619488032214264,-0.8668906616922317,0.6792093268881462,-1.008927345081873,-1.0274277278206403,-0.009608653057848174,-0.994264480615523,-1.3188789094223883,-0.9753232813977374,-1.2033466510016815,-0.9767685794158398,-1.0051316024670496
-0.9012626206592694,-0.6722424767040249,-0.6941124278201005,-1.3476242516038905,-0.3913177146729062,-0.791604873768626,0.5500724117998317,-0.06410774008935262,-1.4379892610604867,-0.12907338313040093,-0.8091223393774414,-0.13572214674729147,0.925133924492033,-0.18152054815699054,1.2283002438515205,-0.8230213629765856,-0.28823863235260805,1.7543017417000848,0.7094355933310122,-0.29026395952152606,0.09245546358619637,-1.5357098322387779,0.20309449772417335,0.08966888682939637,0.10298893680941669,0.5356476846881545,-0.10648048285205393,-0.21624846691001962,0.059533535376418735,0.5147649623152339,0.7234234144113115,0.22243790699264354,0.2142030251242373,0.0043606571974466775,-0.18550677770515012,0.00840082852147589,0.8983826542499854
-1.0715926641247533,-0.8418622152827404,1.2766022767681249,0.5761171431127882,1.2950695260233371,-0.9463611975115054,0.333491200910971,-0.25418259127161563,0.050905789148710814,-0.3460912600833518,0.9533171992281414,-0.33373205113323806,1.2970288340960785,-0.34789934666419725,0.35147105491656055,1.1398852856734616,-0.4516070985865991,-0.6779584316366969,0.1777361995979035,0.056583243134347795,-0.35931489345381046,0.6572723749209639,-0.36161324200506056,0.010277376857368868,0.054034363323281466,0.6858146120169325,-0.6625839342573117,0.7721816223859119,-0.7034109959694749,0.024116020331781302,0.6834562124245974,-0.11538866447592722,-0.19335740656877973,-0.22973753368445315,-0.13223900034564934,-0.2574117748320686,-2.530526620001627
-0.4825544833251317,-0.25528042262112755,-0.399520187543206,-0.9905401604052012,-0.9920063043230635,-0.411180312506827,-1.4504245513759657,0.40313741099120987,-1.0650522932134148,0.404403560680705,-0.4640616540816425,0.35102908370108915,-0.2519421161536245,0.22747457329943815,-1.4329580261666728,-0.42859483255410874,0.1133564403911553,-0.17903827936762196,-0.9989649000828319,-0.7805035535367829,-0.8378435899326488,0.3025137500735726,-1.4896259944852552,-0.45693623419334556,-1.7754808666422963,-1.7922942709913943,-0.61925951289083,0.8372134630341576,-0.4300917231066716,-1.7999493506002604,-0.0273560539862665,-0.36131791863828644,-1.112376216744427,-0.7760582788594266,-0.8461066096606978,-0.3197237032971874,-0.06101070253851148
-0.9143437420534649,-0.6852690476251408,-0.7033159672625996,1.2973017016782873,-1.3315439003285534,1.513513600819264,0.8317824730419348,-0.07870523652457581,0.8396138117091072,-0.14574006820470717,-0.8199025949068832,-0.15092904474265587,-0.726723560515156,-0.1942982191797434,1.1196813126845435,-0.8353438875838165,-0.30078511385000406,1.8733824930538552,-1.3796807897974463,-0.4637452973038041,-0.6923257760834639,-0.10767685251426064,-0.4965921539956589,-0.3078712172674499,-0.41071828355177287,-0.9923031605303672,0.07284191192782889,-0.10091486741380246,-0.00462225960395199,-0.23705560245585966,-0.8011146374352449,-0.1915819352176237,0.6444979445579124,-1.1023505713942967,-0.22509732577681624,-0.28879587931077766,-0.8423485266704316
